,N,Method,$\hat{\mathbb{P}}$
372,10.0,SAIS-ScenarioApproxImportanceSampling,0.90721
373,60.0,SAIS-ScenarioApproxImportanceSampling,0.97614
374,110.0,SAIS-ScenarioApproxImportanceSampling,0.99509
375,160.0,SAIS-ScenarioApproxImportanceSampling,0.99067
376,210.0,SAIS-ScenarioApproxImportanceSampling,0.99453
377,260.0,SAIS-ScenarioApproxImportanceSampling,0.99679
378,10.0,SAIS-ScenarioApproxImportanceSampling,0.84888
379,60.0,SAIS-ScenarioApproxImportanceSampling,0.98448
380,110.0,SAIS-ScenarioApproxImportanceSampling,0.99087
381,160.0,SAIS-ScenarioApproxImportanceSampling,0.9965
382,210.0,SAIS-ScenarioApproxImportanceSampling,0.99173
383,260.0,SAIS-ScenarioApproxImportanceSampling,0.99858
384,10.0,SAIS-ScenarioApproxImportanceSampling,0.90002
385,60.0,SAIS-ScenarioApproxImportanceSampling,0.97547
386,110.0,SAIS-ScenarioApproxImportanceSampling,0.99329
387,160.0,SAIS-ScenarioApproxImportanceSampling,0.98733
388,210.0,SAIS-ScenarioApproxImportanceSampling,0.99351
389,260.0,SAIS-ScenarioApproxImportanceSampling,0.99675
390,10.0,SAIS-ScenarioApproxImportanceSampling,0.88881
391,60.0,SAIS-ScenarioApproxImportanceSampling,0.96657
392,110.0,SAIS-ScenarioApproxImportanceSampling,0.99431
393,160.0,SAIS-ScenarioApproxImportanceSampling,0.99476
394,210.0,SAIS-ScenarioApproxImportanceSampling,0.99221
395,260.0,SAIS-ScenarioApproxImportanceSampling,0.99253
396,10.0,SAIS-ScenarioApproxImportanceSampling,0.87773
397,60.0,SAIS-ScenarioApproxImportanceSampling,0.97848
398,110.0,SAIS-ScenarioApproxImportanceSampling,0.99188
399,160.0,SAIS-ScenarioApproxImportanceSampling,0.98697
400,210.0,SAIS-ScenarioApproxImportanceSampling,0.99645
401,260.0,SAIS-ScenarioApproxImportanceSampling,0.9924
402,10.0,SAIS-ScenarioApproxImportanceSampling,0.86177
403,60.0,SAIS-ScenarioApproxImportanceSampling,0.98014
404,110.0,SAIS-ScenarioApproxImportanceSampling,0.99429
405,160.0,SAIS-ScenarioApproxImportanceSampling,0.99612
406,210.0,SAIS-ScenarioApproxImportanceSampling,0.9868
407,260.0,SAIS-ScenarioApproxImportanceSampling,0.99574
408,10.0,SAIS-ScenarioApproxImportanceSampling,0.91744
409,60.0,SAIS-ScenarioApproxImportanceSampling,0.9669
410,110.0,SAIS-ScenarioApproxImportanceSampling,0.98889
411,160.0,SAIS-ScenarioApproxImportanceSampling,0.99219
412,210.0,SAIS-ScenarioApproxImportanceSampling,0.99636
413,260.0,SAIS-ScenarioApproxImportanceSampling,0.99555
414,10.0,SAIS-ScenarioApproxImportanceSampling,0.89393
415,60.0,SAIS-ScenarioApproxImportanceSampling,0.98668
416,110.0,SAIS-ScenarioApproxImportanceSampling,0.98941
417,160.0,SAIS-ScenarioApproxImportanceSampling,0.99307
418,210.0,SAIS-ScenarioApproxImportanceSampling,0.99591
419,260.0,SAIS-ScenarioApproxImportanceSampling,0.99485
420,10.0,SAIS-ScenarioApproxImportanceSampling,0.85542
421,60.0,SAIS-ScenarioApproxImportanceSampling,0.98567
422,110.0,SAIS-ScenarioApproxImportanceSampling,0.99255
423,160.0,SAIS-ScenarioApproxImportanceSampling,0.98514
424,210.0,SAIS-ScenarioApproxImportanceSampling,0.99939
425,260.0,SAIS-ScenarioApproxImportanceSampling,0.99743
426,10.0,SAIS-ScenarioApproxImportanceSampling,0.93715
427,60.0,SAIS-ScenarioApproxImportanceSampling,0.97918
428,110.0,SAIS-ScenarioApproxImportanceSampling,0.98896
429,160.0,SAIS-ScenarioApproxImportanceSampling,0.99255
430,210.0,SAIS-ScenarioApproxImportanceSampling,0.99765
431,260.0,SAIS-ScenarioApproxImportanceSampling,0.99628
432,10.0,SAIS-ScenarioApproxImportanceSampling,0.88812
433,60.0,SAIS-ScenarioApproxImportanceSampling,0.98714
434,110.0,SAIS-ScenarioApproxImportanceSampling,0.98494
435,160.0,SAIS-ScenarioApproxImportanceSampling,0.99362
436,210.0,SAIS-ScenarioApproxImportanceSampling,0.99337
437,260.0,SAIS-ScenarioApproxImportanceSampling,0.9958
438,10.0,SAIS-ScenarioApproxImportanceSampling,0.79605
439,60.0,SAIS-ScenarioApproxImportanceSampling,0.96276
440,110.0,SAIS-ScenarioApproxImportanceSampling,0.99126
441,160.0,SAIS-ScenarioApproxImportanceSampling,0.9978
442,210.0,SAIS-ScenarioApproxImportanceSampling,0.99503
443,260.0,SAIS-ScenarioApproxImportanceSampling,0.99651
444,10.0,SAIS-ScenarioApproxImportanceSampling,0.89647
445,60.0,SAIS-ScenarioApproxImportanceSampling,0.98524
446,110.0,SAIS-ScenarioApproxImportanceSampling,0.98375
447,160.0,SAIS-ScenarioApproxImportanceSampling,0.99395
448,210.0,SAIS-ScenarioApproxImportanceSampling,0.99869
449,260.0,SAIS-ScenarioApproxImportanceSampling,0.99502
450,10.0,SAIS-ScenarioApproxImportanceSampling,0.89075
451,60.0,SAIS-ScenarioApproxImportanceSampling,0.97216
452,110.0,SAIS-ScenarioApproxImportanceSampling,0.98497
453,160.0,SAIS-ScenarioApproxImportanceSampling,0.99055
454,210.0,SAIS-ScenarioApproxImportanceSampling,0.99385
455,260.0,SAIS-ScenarioApproxImportanceSampling,0.99
456,10.0,SAIS-ScenarioApproxImportanceSampling,0.98342
457,60.0,SAIS-ScenarioApproxImportanceSampling,0.96848
458,110.0,SAIS-ScenarioApproxImportanceSampling,0.99233
459,160.0,SAIS-ScenarioApproxImportanceSampling,0.989
460,210.0,SAIS-ScenarioApproxImportanceSampling,0.99484
461,260.0,SAIS-ScenarioApproxImportanceSampling,0.99529
462,10.0,SAIS-ScenarioApproxImportanceSampling,0.87307
463,60.0,SAIS-ScenarioApproxImportanceSampling,0.97323
464,110.0,SAIS-ScenarioApproxImportanceSampling,0.99265
465,160.0,SAIS-ScenarioApproxImportanceSampling,0.99539
466,210.0,SAIS-ScenarioApproxImportanceSampling,0.99646
467,260.0,SAIS-ScenarioApproxImportanceSampling,0.99436
468,10.0,SAIS-ScenarioApproxImportanceSampling,0.81221
469,60.0,SAIS-ScenarioApproxImportanceSampling,0.98471
470,110.0,SAIS-ScenarioApproxImportanceSampling,0.99467
471,160.0,SAIS-ScenarioApproxImportanceSampling,0.99277
472,210.0,SAIS-ScenarioApproxImportanceSampling,0.99398
473,260.0,SAIS-ScenarioApproxImportanceSampling,0.99617
474,10.0,SAIS-ScenarioApproxImportanceSampling,0.95952
475,60.0,SAIS-ScenarioApproxImportanceSampling,0.97199
476,110.0,SAIS-ScenarioApproxImportanceSampling,0.98734
477,160.0,SAIS-ScenarioApproxImportanceSampling,0.99579
478,210.0,SAIS-ScenarioApproxImportanceSampling,0.98814
479,260.0,SAIS-ScenarioApproxImportanceSampling,0.99607
480,10.0,SAIS-ScenarioApproxImportanceSampling,0.80691
481,60.0,SAIS-ScenarioApproxImportanceSampling,0.98906
482,110.0,SAIS-ScenarioApproxImportanceSampling,0.98308
483,160.0,SAIS-ScenarioApproxImportanceSampling,0.99534
484,210.0,SAIS-ScenarioApproxImportanceSampling,0.99539
485,260.0,SAIS-ScenarioApproxImportanceSampling,0.99539
486,10.0,SAIS-ScenarioApproxImportanceSampling,0.93898
487,60.0,SAIS-ScenarioApproxImportanceSampling,0.97317
488,110.0,SAIS-ScenarioApproxImportanceSampling,0.97914
489,160.0,SAIS-ScenarioApproxImportanceSampling,0.9899
490,210.0,SAIS-ScenarioApproxImportanceSampling,0.9963
491,260.0,SAIS-ScenarioApproxImportanceSampling,0.99605
492,10.0,SAIS-ScenarioApproxImportanceSampling,0.86384
493,60.0,SAIS-ScenarioApproxImportanceSampling,0.97985
494,110.0,SAIS-ScenarioApproxImportanceSampling,0.98877
495,160.0,SAIS-ScenarioApproxImportanceSampling,0.99078
496,210.0,SAIS-ScenarioApproxImportanceSampling,0.99767
497,260.0,SAIS-ScenarioApproxImportanceSampling,0.99752
498,10.0,SAIS-ScenarioApproxImportanceSampling,0.959
499,60.0,SAIS-ScenarioApproxImportanceSampling,0.98441
500,110.0,SAIS-ScenarioApproxImportanceSampling,0.98979
501,160.0,SAIS-ScenarioApproxImportanceSampling,0.99251
502,210.0,SAIS-ScenarioApproxImportanceSampling,0.99478
503,260.0,SAIS-ScenarioApproxImportanceSampling,0.99609
504,10.0,SAIS-ScenarioApproxImportanceSampling,0.94109
505,60.0,SAIS-ScenarioApproxImportanceSampling,0.98072
506,110.0,SAIS-ScenarioApproxImportanceSampling,0.99225
507,160.0,SAIS-ScenarioApproxImportanceSampling,0.99573
508,210.0,SAIS-ScenarioApproxImportanceSampling,0.98985
509,260.0,SAIS-ScenarioApproxImportanceSampling,0.99808
510,10.0,SAIS-ScenarioApproxImportanceSampling,0.93671
511,60.0,SAIS-ScenarioApproxImportanceSampling,0.98672
512,110.0,SAIS-ScenarioApproxImportanceSampling,0.99427
513,160.0,SAIS-ScenarioApproxImportanceSampling,0.99698
514,210.0,SAIS-ScenarioApproxImportanceSampling,0.99578
515,260.0,SAIS-ScenarioApproxImportanceSampling,0.99854
516,10.0,SAIS-ScenarioApproxImportanceSampling,0.91474
517,60.0,SAIS-ScenarioApproxImportanceSampling,0.99172
518,110.0,SAIS-ScenarioApproxImportanceSampling,0.98895
519,160.0,SAIS-ScenarioApproxImportanceSampling,0.99232
520,210.0,SAIS-ScenarioApproxImportanceSampling,0.99555
521,260.0,SAIS-ScenarioApproxImportanceSampling,0.99814
522,10.0,SAIS-ScenarioApproxImportanceSampling,0.88391
523,60.0,SAIS-ScenarioApproxImportanceSampling,0.98334
524,110.0,SAIS-ScenarioApproxImportanceSampling,0.99272
525,160.0,SAIS-ScenarioApproxImportanceSampling,0.99823
526,210.0,SAIS-ScenarioApproxImportanceSampling,0.99286
527,260.0,SAIS-ScenarioApproxImportanceSampling,0.99282
528,10.0,SAIS-ScenarioApproxImportanceSampling,0.87554
529,60.0,SAIS-ScenarioApproxImportanceSampling,0.99214
530,110.0,SAIS-ScenarioApproxImportanceSampling,0.9935
531,160.0,SAIS-ScenarioApproxImportanceSampling,0.99071
532,210.0,SAIS-ScenarioApproxImportanceSampling,0.99513
533,260.0,SAIS-ScenarioApproxImportanceSampling,0.99279
534,10.0,SAIS-ScenarioApproxImportanceSampling,0.94543
535,60.0,SAIS-ScenarioApproxImportanceSampling,0.98199
536,110.0,SAIS-ScenarioApproxImportanceSampling,0.97984
537,160.0,SAIS-ScenarioApproxImportanceSampling,0.99733
538,210.0,SAIS-ScenarioApproxImportanceSampling,0.99179
539,260.0,SAIS-ScenarioApproxImportanceSampling,0.99602
540,10.0,SAIS-ScenarioApproxImportanceSampling,0.93006
541,60.0,SAIS-ScenarioApproxImportanceSampling,0.9876
542,110.0,SAIS-ScenarioApproxImportanceSampling,0.99455
543,160.0,SAIS-ScenarioApproxImportanceSampling,0.99501
544,210.0,SAIS-ScenarioApproxImportanceSampling,0.99545
545,260.0,SAIS-ScenarioApproxImportanceSampling,0.99755
546,10.0,SAIS-ScenarioApproxImportanceSampling,0.86982
547,60.0,SAIS-ScenarioApproxImportanceSampling,0.97972
548,110.0,SAIS-ScenarioApproxImportanceSampling,0.98787
549,160.0,SAIS-ScenarioApproxImportanceSampling,0.98628
550,210.0,SAIS-ScenarioApproxImportanceSampling,0.99537
551,260.0,SAIS-ScenarioApproxImportanceSampling,0.99488
552,10.0,SAIS-ScenarioApproxImportanceSampling,0.93242
553,60.0,SAIS-ScenarioApproxImportanceSampling,0.98888
554,110.0,SAIS-ScenarioApproxImportanceSampling,0.98805
555,160.0,SAIS-ScenarioApproxImportanceSampling,0.99389
556,210.0,SAIS-ScenarioApproxImportanceSampling,0.99655
557,260.0,SAIS-ScenarioApproxImportanceSampling,0.9964
558,10.0,SAIS-ScenarioApproxImportanceSampling,0.93138
559,60.0,SAIS-ScenarioApproxImportanceSampling,0.98853
560,110.0,SAIS-ScenarioApproxImportanceSampling,0.98451
561,160.0,SAIS-ScenarioApproxImportanceSampling,0.99628
562,210.0,SAIS-ScenarioApproxImportanceSampling,0.99623
563,260.0,SAIS-ScenarioApproxImportanceSampling,0.99556
564,10.0,SAIS-ScenarioApproxImportanceSampling,0.94996
565,60.0,SAIS-ScenarioApproxImportanceSampling,0.97959
566,110.0,SAIS-ScenarioApproxImportanceSampling,0.99291
567,160.0,SAIS-ScenarioApproxImportanceSampling,0.99399
568,210.0,SAIS-ScenarioApproxImportanceSampling,0.98831
569,260.0,SAIS-ScenarioApproxImportanceSampling,0.99215
570,10.0,SAIS-ScenarioApproxImportanceSampling,0.92869
571,60.0,SAIS-ScenarioApproxImportanceSampling,0.96105
572,110.0,SAIS-ScenarioApproxImportanceSampling,0.98208
573,160.0,SAIS-ScenarioApproxImportanceSampling,0.99043
574,210.0,SAIS-ScenarioApproxImportanceSampling,0.99519
575,260.0,SAIS-ScenarioApproxImportanceSampling,0.99295
576,10.0,SAIS-ScenarioApproxImportanceSampling,0.9379
577,60.0,SAIS-ScenarioApproxImportanceSampling,0.98619
578,110.0,SAIS-ScenarioApproxImportanceSampling,0.99573
579,160.0,SAIS-ScenarioApproxImportanceSampling,0.99767
580,210.0,SAIS-ScenarioApproxImportanceSampling,0.99699
581,260.0,SAIS-ScenarioApproxImportanceSampling,0.99461
582,10.0,SAIS-ScenarioApproxImportanceSampling,0.8741
583,60.0,SAIS-ScenarioApproxImportanceSampling,0.98814
584,110.0,SAIS-ScenarioApproxImportanceSampling,0.98824
585,160.0,SAIS-ScenarioApproxImportanceSampling,0.99701
586,210.0,SAIS-ScenarioApproxImportanceSampling,0.99256
587,260.0,SAIS-ScenarioApproxImportanceSampling,0.99821
588,10.0,SAIS-ScenarioApproxImportanceSampling,0.94295
589,60.0,SAIS-ScenarioApproxImportanceSampling,0.98632
590,110.0,SAIS-ScenarioApproxImportanceSampling,0.99269
591,160.0,SAIS-ScenarioApproxImportanceSampling,0.99409
592,210.0,SAIS-ScenarioApproxImportanceSampling,0.99433
593,260.0,SAIS-ScenarioApproxImportanceSampling,0.99446
594,10.0,SAIS-ScenarioApproxImportanceSampling,0.8968
595,60.0,SAIS-ScenarioApproxImportanceSampling,0.96255
596,110.0,SAIS-ScenarioApproxImportanceSampling,0.98429
597,160.0,SAIS-ScenarioApproxImportanceSampling,0.99597
598,210.0,SAIS-ScenarioApproxImportanceSampling,0.99215
599,260.0,SAIS-ScenarioApproxImportanceSampling,0.99585
