,N,Method,$\hat{\mathbb{P}}$
919,5400.0,SA-ScenarioApprox,0.99106
920,6000.0,SA-ScenarioApprox,0.99113
921,6600.0,SA-ScenarioApprox,0.9923
922,7200.0,SA-ScenarioApprox,0.99446
923,7800.0,SA-ScenarioApprox,0.99252
924,1200.0,SA-ScenarioApprox,0.96472
925,1800.0,SA-ScenarioApprox,0.97776
926,2400.0,SA-ScenarioApprox,0.97711
927,3000.0,SA-ScenarioApprox,0.98665
928,3600.0,SA-ScenarioApprox,0.98797
929,4200.0,SA-ScenarioApprox,0.98843
930,4800.0,SA-ScenarioApprox,0.99053
931,5400.0,SA-ScenarioApprox,0.99235
932,6000.0,SA-ScenarioApprox,0.99278
933,6600.0,SA-ScenarioApprox,0.99414
934,7200.0,SA-ScenarioApprox,0.99353
935,7800.0,SA-ScenarioApprox,0.99442
936,1200.0,SA-ScenarioApprox,0.96353
937,1800.0,SA-ScenarioApprox,0.97264
938,2400.0,SA-ScenarioApprox,0.98033
939,3000.0,SA-ScenarioApprox,0.98453
940,3600.0,SA-ScenarioApprox,0.98809
941,4200.0,SA-ScenarioApprox,0.98818
942,4800.0,SA-ScenarioApprox,0.99097
943,5400.0,SA-ScenarioApprox,0.99157
944,6000.0,SA-ScenarioApprox,0.99296
945,6600.0,SA-ScenarioApprox,0.99246
946,7200.0,SA-ScenarioApprox,0.99538
947,7800.0,SA-ScenarioApprox,0.99428
948,1200.0,SA-ScenarioApprox,0.96769
949,1800.0,SA-ScenarioApprox,0.97553
950,2400.0,SA-ScenarioApprox,0.98187
951,3000.0,SA-ScenarioApprox,0.9879
952,3600.0,SA-ScenarioApprox,0.98968
953,4200.0,SA-ScenarioApprox,0.98604
954,4800.0,SA-ScenarioApprox,0.99388
955,5400.0,SA-ScenarioApprox,0.99189
956,6000.0,SA-ScenarioApprox,0.99337
957,6600.0,SA-ScenarioApprox,0.9947
958,7200.0,SA-ScenarioApprox,0.99354
959,7800.0,SA-ScenarioApprox,0.99206
960,1200.0,SA-ScenarioApprox,0.96265
961,1800.0,SA-ScenarioApprox,0.97166
962,2400.0,SA-ScenarioApprox,0.98201
963,3000.0,SA-ScenarioApprox,0.98459
964,3600.0,SA-ScenarioApprox,0.98757
965,4200.0,SA-ScenarioApprox,0.98878
966,4800.0,SA-ScenarioApprox,0.99121
967,5400.0,SA-ScenarioApprox,0.99282
968,6000.0,SA-ScenarioApprox,0.99253
969,6600.0,SA-ScenarioApprox,0.99305
970,7200.0,SA-ScenarioApprox,0.99269
971,7800.0,SA-ScenarioApprox,0.99571
972,1200.0,SA-ScenarioApprox,0.96683
973,1800.0,SA-ScenarioApprox,0.97424
974,2400.0,SA-ScenarioApprox,0.9795
975,3000.0,SA-ScenarioApprox,0.98457
976,3600.0,SA-ScenarioApprox,0.9868
977,4200.0,SA-ScenarioApprox,0.99092
978,4800.0,SA-ScenarioApprox,0.99167
979,5400.0,SA-ScenarioApprox,0.99319
980,6000.0,SA-ScenarioApprox,0.9932
981,6600.0,SA-ScenarioApprox,0.99401
982,7200.0,SA-ScenarioApprox,0.994
983,7800.0,SA-ScenarioApprox,0.9951
984,1200.0,SA-ScenarioApprox,0.96246
985,1800.0,SA-ScenarioApprox,0.98054
986,2400.0,SA-ScenarioApprox,0.98417
987,3000.0,SA-ScenarioApprox,0.98617
988,3600.0,SA-ScenarioApprox,0.98756
989,4200.0,SA-ScenarioApprox,0.9895
990,4800.0,SA-ScenarioApprox,0.99156
991,5400.0,SA-ScenarioApprox,0.99212
992,6000.0,SA-ScenarioApprox,0.99381
993,6600.0,SA-ScenarioApprox,0.99312
994,7200.0,SA-ScenarioApprox,0.9947
995,7800.0,SA-ScenarioApprox,0.99342
996,1200.0,SA-ScenarioApprox,0.97023
997,1800.0,SA-ScenarioApprox,0.97517
998,2400.0,SA-ScenarioApprox,0.98334
999,3000.0,SA-ScenarioApprox,0.98403
1000,3600.0,SA-ScenarioApprox,0.98729
1001,4200.0,SA-ScenarioApprox,0.98799
1002,4800.0,SA-ScenarioApprox,0.98854
1003,5400.0,SA-ScenarioApprox,0.99137
1004,6000.0,SA-ScenarioApprox,0.99254
1005,6600.0,SA-ScenarioApprox,0.99328
1006,7200.0,SA-ScenarioApprox,0.99434
1007,7800.0,SA-ScenarioApprox,0.99308
1008,1200.0,SA-ScenarioApprox,0.97022
1009,1800.0,SA-ScenarioApprox,0.98443
1010,2400.0,SA-ScenarioApprox,0.98258
1011,3000.0,SA-ScenarioApprox,0.98303
1012,3600.0,SA-ScenarioApprox,0.98791
1013,4200.0,SA-ScenarioApprox,0.98909
1014,4800.0,SA-ScenarioApprox,0.99163
1015,5400.0,SA-ScenarioApprox,0.98996
1016,6000.0,SA-ScenarioApprox,0.99009
1017,6600.0,SA-ScenarioApprox,0.99257
1018,7200.0,SA-ScenarioApprox,0.99193
1019,7800.0,SA-ScenarioApprox,0.99404
1020,1200.0,SA-ScenarioApprox,0.9592
1021,1800.0,SA-ScenarioApprox,0.97139
1022,2400.0,SA-ScenarioApprox,0.98362
1023,3000.0,SA-ScenarioApprox,0.9857
1024,3600.0,SA-ScenarioApprox,0.98902
1025,4200.0,SA-ScenarioApprox,0.98975
1026,4800.0,SA-ScenarioApprox,0.9922
1027,5400.0,SA-ScenarioApprox,0.99272
1028,6000.0,SA-ScenarioApprox,0.99328
1029,6600.0,SA-ScenarioApprox,0.99266
1030,7200.0,SA-ScenarioApprox,0.99413
1031,7800.0,SA-ScenarioApprox,0.99503
1032,1200.0,SA-ScenarioApprox,0.96394
1033,1800.0,SA-ScenarioApprox,0.97768
1034,2400.0,SA-ScenarioApprox,0.97949
1035,3000.0,SA-ScenarioApprox,0.98547
1036,3600.0,SA-ScenarioApprox,0.98809
1037,4200.0,SA-ScenarioApprox,0.9891
1038,4800.0,SA-ScenarioApprox,0.9909
1039,5400.0,SA-ScenarioApprox,0.99115
1040,6000.0,SA-ScenarioApprox,0.99127
1041,6600.0,SA-ScenarioApprox,0.99294
1042,7200.0,SA-ScenarioApprox,0.99535
1043,7800.0,SA-ScenarioApprox,0.99348
1044,1200.0,SA-ScenarioApprox,0.96462
1045,1800.0,SA-ScenarioApprox,0.97551
1046,2400.0,SA-ScenarioApprox,0.98213
1047,3000.0,SA-ScenarioApprox,0.9883
1048,3600.0,SA-ScenarioApprox,0.98616
1049,4200.0,SA-ScenarioApprox,0.99074
1050,4800.0,SA-ScenarioApprox,0.99146
1051,5400.0,SA-ScenarioApprox,0.99091
1052,6000.0,SA-ScenarioApprox,0.99409
1053,6600.0,SA-ScenarioApprox,0.99258
1054,7200.0,SA-ScenarioApprox,0.99359
1055,7800.0,SA-ScenarioApprox,0.99351
1056,1200.0,SA-ScenarioApprox,0.96116
1057,1800.0,SA-ScenarioApprox,0.98195
1058,2400.0,SA-ScenarioApprox,0.98259
1059,3000.0,SA-ScenarioApprox,0.98445
1060,3600.0,SA-ScenarioApprox,0.98785
1061,4200.0,SA-ScenarioApprox,0.9885
1062,4800.0,SA-ScenarioApprox,0.99099
1063,5400.0,SA-ScenarioApprox,0.98961
1064,6000.0,SA-ScenarioApprox,0.99407
1065,6600.0,SA-ScenarioApprox,0.9921
1066,7200.0,SA-ScenarioApprox,0.99511
1067,7800.0,SA-ScenarioApprox,0.99344
1068,1200.0,SA-ScenarioApprox,0.96516
1069,1800.0,SA-ScenarioApprox,0.96651
1070,2400.0,SA-ScenarioApprox,0.97867
1071,3000.0,SA-ScenarioApprox,0.98605
1072,3600.0,SA-ScenarioApprox,0.98984
1073,4200.0,SA-ScenarioApprox,0.98962
1074,4800.0,SA-ScenarioApprox,0.98967
1075,5400.0,SA-ScenarioApprox,0.99363
1076,6000.0,SA-ScenarioApprox,0.99188
1077,6600.0,SA-ScenarioApprox,0.99298
1078,7200.0,SA-ScenarioApprox,0.99366
1079,7800.0,SA-ScenarioApprox,0.99386
1080,1200.0,SA-ScenarioApprox,0.9646
1081,1800.0,SA-ScenarioApprox,0.98092
1082,2400.0,SA-ScenarioApprox,0.97878
1083,3000.0,SA-ScenarioApprox,0.9859
1084,3600.0,SA-ScenarioApprox,0.98667
1085,4200.0,SA-ScenarioApprox,0.98648
1086,4800.0,SA-ScenarioApprox,0.99182
1087,5400.0,SA-ScenarioApprox,0.99063
1088,6000.0,SA-ScenarioApprox,0.99355
1089,6600.0,SA-ScenarioApprox,0.99368
1090,7200.0,SA-ScenarioApprox,0.99536
1091,7800.0,SA-ScenarioApprox,0.99434
1092,1200.0,SA-ScenarioApprox,0.96541
1093,1800.0,SA-ScenarioApprox,0.97464
1094,2400.0,SA-ScenarioApprox,0.98555
1095,3000.0,SA-ScenarioApprox,0.98742
1096,3600.0,SA-ScenarioApprox,0.9851
1097,4200.0,SA-ScenarioApprox,0.98866
1098,4800.0,SA-ScenarioApprox,0.99056
1099,5400.0,SA-ScenarioApprox,0.9923
1100,6000.0,SA-ScenarioApprox,0.99105
1101,6600.0,SA-ScenarioApprox,0.99384
1102,7200.0,SA-ScenarioApprox,0.99455
1103,7800.0,SA-ScenarioApprox,0.99433
1104,1200.0,SA-ScenarioApprox,0.96456
1105,1800.0,SA-ScenarioApprox,0.98035
1106,2400.0,SA-ScenarioApprox,0.98328
1107,3000.0,SA-ScenarioApprox,0.9863
1108,3600.0,SA-ScenarioApprox,0.98736
1109,4200.0,SA-ScenarioApprox,0.98971
1110,4800.0,SA-ScenarioApprox,0.99135
1111,5400.0,SA-ScenarioApprox,0.99462
1112,6000.0,SA-ScenarioApprox,0.99211
1113,6600.0,SA-ScenarioApprox,0.99253
1114,7200.0,SA-ScenarioApprox,0.9934
1115,7800.0,SA-ScenarioApprox,0.99379
1116,1200.0,SA-ScenarioApprox,0.96007
1117,1800.0,SA-ScenarioApprox,0.97777
1118,2400.0,SA-ScenarioApprox,0.98267
1119,3000.0,SA-ScenarioApprox,0.98529
1120,3600.0,SA-ScenarioApprox,0.98743
1121,4200.0,SA-ScenarioApprox,0.99129
1122,4800.0,SA-ScenarioApprox,0.98846
1123,5400.0,SA-ScenarioApprox,0.99122
1124,6000.0,SA-ScenarioApprox,0.9936
1125,6600.0,SA-ScenarioApprox,0.99493
1126,7200.0,SA-ScenarioApprox,0.99379
1127,7800.0,SA-ScenarioApprox,0.99248
1128,1200.0,SA-ScenarioApprox,0.9713
1129,1800.0,SA-ScenarioApprox,0.97565
1130,2400.0,SA-ScenarioApprox,0.97726
1131,3000.0,SA-ScenarioApprox,0.98614
1132,3600.0,SA-ScenarioApprox,0.98709
1133,4200.0,SA-ScenarioApprox,0.99245
1134,4800.0,SA-ScenarioApprox,0.989
1135,5400.0,SA-ScenarioApprox,0.99249
1136,6000.0,SA-ScenarioApprox,0.99139
1137,6600.0,SA-ScenarioApprox,0.99216
1138,7200.0,SA-ScenarioApprox,0.99446
1139,7800.0,SA-ScenarioApprox,0.99394
1140,1200.0,SA-ScenarioApprox,0.96074
1141,1800.0,SA-ScenarioApprox,0.97814
1142,2400.0,SA-ScenarioApprox,0.97959
1143,3000.0,SA-ScenarioApprox,0.98758
1144,3600.0,SA-ScenarioApprox,0.98857
1145,4200.0,SA-ScenarioApprox,0.99067
1146,4800.0,SA-ScenarioApprox,0.99264
1147,5400.0,SA-ScenarioApprox,0.98919
1148,6000.0,SA-ScenarioApprox,0.99257
1149,6600.0,SA-ScenarioApprox,0.99402
1150,7200.0,SA-ScenarioApprox,0.99357
1151,7800.0,SA-ScenarioApprox,0.9944
1152,1200.0,SA-ScenarioApprox,0.97057
1153,1800.0,SA-ScenarioApprox,0.97228
1154,2400.0,SA-ScenarioApprox,0.98029
1155,3000.0,SA-ScenarioApprox,0.98544
1156,3600.0,SA-ScenarioApprox,0.98634
1157,4200.0,SA-ScenarioApprox,0.99076
1158,4800.0,SA-ScenarioApprox,0.99044
1159,5400.0,SA-ScenarioApprox,0.99346
1160,6000.0,SA-ScenarioApprox,0.99204
1161,6600.0,SA-ScenarioApprox,0.99266
1162,7200.0,SA-ScenarioApprox,0.99362
1163,7800.0,SA-ScenarioApprox,0.99358
1164,1200.0,SA-ScenarioApprox,0.96774
1165,1800.0,SA-ScenarioApprox,0.97681
1166,2400.0,SA-ScenarioApprox,0.98208
1167,3000.0,SA-ScenarioApprox,0.98321
1168,3600.0,SA-ScenarioApprox,0.99029
1169,4200.0,SA-ScenarioApprox,0.99007
1170,4800.0,SA-ScenarioApprox,0.99081
1171,5400.0,SA-ScenarioApprox,0.99237
1172,6000.0,SA-ScenarioApprox,0.99095
1173,6600.0,SA-ScenarioApprox,0.99477
1174,7200.0,SA-ScenarioApprox,0.99438
1175,7800.0,SA-ScenarioApprox,0.99606
1176,1200.0,SA-ScenarioApprox,0.96524
1177,1800.0,SA-ScenarioApprox,0.97104
1178,2400.0,SA-ScenarioApprox,0.98309
1179,3000.0,SA-ScenarioApprox,0.9851
1180,3600.0,SA-ScenarioApprox,0.98782
1181,4200.0,SA-ScenarioApprox,0.98953
1182,4800.0,SA-ScenarioApprox,0.99086
1183,5400.0,SA-ScenarioApprox,0.99345
1184,6000.0,SA-ScenarioApprox,0.99317
1185,6600.0,SA-ScenarioApprox,0.9925
1186,7200.0,SA-ScenarioApprox,0.99452
1187,7800.0,SA-ScenarioApprox,0.99524
1188,1200.0,SA-ScenarioApprox,0.96991
1189,1800.0,SA-ScenarioApprox,0.97719
1190,2400.0,SA-ScenarioApprox,0.98237
1191,3000.0,SA-ScenarioApprox,0.98584
1192,3600.0,SA-ScenarioApprox,0.99083
1193,4200.0,SA-ScenarioApprox,0.99029
1194,4800.0,SA-ScenarioApprox,0.99289
1195,5400.0,SA-ScenarioApprox,0.99194
1196,6000.0,SA-ScenarioApprox,0.99371
1197,6600.0,SA-ScenarioApprox,0.99236
1198,7200.0,SA-ScenarioApprox,0.99378
1199,7800.0,SA-ScenarioApprox,0.99212
0,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97779
1,1800.0,SAIS-ScenarioApproxImportanceSampling,0.9863
2,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98917
3,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99307
4,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99201
5,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99471
6,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99635
7,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99449
8,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99583
9,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99715
10,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99604
11,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99701
12,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97967
13,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98415
14,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98901
15,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99213
16,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99209
17,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99627
18,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99561
19,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99643
20,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99627
21,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99672
22,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99681
23,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99722
24,1200.0,SAIS-ScenarioApproxImportanceSampling,0.9814
25,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98757
26,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98866
27,3000.0,SAIS-ScenarioApproxImportanceSampling,0.9916
28,3600.0,SAIS-ScenarioApproxImportanceSampling,0.9926
29,4200.0,SAIS-ScenarioApproxImportanceSampling,0.9948
30,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99517
31,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99554
32,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99652
33,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99718
34,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99635
35,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99728
36,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98357
37,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98806
38,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99359
39,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99224
40,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99364
41,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99454
42,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99396
43,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99621
44,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99695
45,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99634
46,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99716
47,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99733
48,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97712
49,1800.0,SAIS-ScenarioApproxImportanceSampling,0.9905
50,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98977
51,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99285
52,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99395
53,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99477
54,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99577
55,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99441
56,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99618
57,6600.0,SAIS-ScenarioApproxImportanceSampling,0.9965
58,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99759
59,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99596
60,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98014
61,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98835
62,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98999
63,3000.0,SAIS-ScenarioApproxImportanceSampling,0.98974
64,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99323
65,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99422
66,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99501
67,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99615
68,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99642
69,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99797
70,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99669
71,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99693
72,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97649
73,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98588
74,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98833
75,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99134
76,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99355
77,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99419
78,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99486
79,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99667
80,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99587
81,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99666
82,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99666
83,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99774
84,1200.0,SAIS-ScenarioApproxImportanceSampling,0.9802
85,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98817
86,2400.0,SAIS-ScenarioApproxImportanceSampling,0.992
87,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99301
88,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99263
89,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99533
90,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99475
91,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99643
92,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99672
93,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99674
94,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99667
95,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99569
96,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97814
97,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98286
98,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98643
99,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99014
100,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99401
101,4200.0,SAIS-ScenarioApproxImportanceSampling,0.9941
102,4800.0,SAIS-ScenarioApproxImportanceSampling,0.9965
103,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99681
104,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99625
105,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99685
106,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99662
107,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99672
108,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98033
109,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98452
110,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99035
111,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99277
112,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99433
113,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99476
114,4800.0,SAIS-ScenarioApproxImportanceSampling,0.9946
115,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99568
116,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99616
117,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99689
118,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99635
119,7800.0,SAIS-ScenarioApproxImportanceSampling,0.9975
120,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98276
121,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98809
122,2400.0,SAIS-ScenarioApproxImportanceSampling,0.9881
123,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99261
124,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99443
125,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99387
126,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99417
127,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99565
128,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99571
129,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99568
130,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99643
131,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99724
132,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97692
133,1800.0,SAIS-ScenarioApproxImportanceSampling,0.9831
134,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98955
135,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99104
136,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99426
137,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99478
138,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99411
139,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99494
140,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99613
141,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99655
142,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99709
143,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99699
144,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97708
145,1800.0,SAIS-ScenarioApproxImportanceSampling,0.986
146,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98736
147,3000.0,SAIS-ScenarioApproxImportanceSampling,0.9931
148,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99264
149,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99451
150,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99507
151,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99652
152,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99727
153,6600.0,SAIS-ScenarioApproxImportanceSampling,0.9965
154,7200.0,SAIS-ScenarioApproxImportanceSampling,0.9972
155,7800.0,SAIS-ScenarioApproxImportanceSampling,0.9975
156,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98283
157,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98553
158,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99281
159,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99335
160,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99394
161,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99326
162,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99579
163,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99568
164,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99583
165,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99684
166,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99693
167,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99646
168,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97335
169,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98672
170,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98772
171,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99099
172,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99238
173,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99464
174,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99414
175,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99505
176,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99623
177,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99769
178,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99679
179,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99716
180,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98057
181,1800.0,SAIS-ScenarioApproxImportanceSampling,0.99077
182,2400.0,SAIS-ScenarioApproxImportanceSampling,0.9862
183,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99354
184,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99417
185,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99536
186,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99578
187,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99681
188,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99608
189,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99697
190,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99697
191,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99719
192,1200.0,SAIS-ScenarioApproxImportanceSampling,0.9758
193,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98683
194,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98958
195,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99268
196,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99386
197,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99381
198,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99492
199,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99602
200,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99644
201,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99662
202,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99744
203,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99625
204,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97923
205,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98899
206,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98709
207,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99065
208,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99367
209,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99401
210,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99548
211,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99586
212,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99605
